ticker,earnings_date,analysis_date_revr,season,year,quarter,revr,analysis_date_ievr,closest_quote_date,days_to_earnings,ievr,avg_pre,avg_post,skew_ratio,vol_st,vol_mt,normative_realized_vol,methodology
MAR,2005-02-08,2005-01-09,Q1 2005,2005,Q1,1.1858701094103437,2005-01-10,2005-01-10,29,1.0677774709560346,0.202796,0.216541,1.018932009566493,0.1749537226534667,0.1475319440680226,0.1124255952412849,ST/MT Ratio (Expanding EWM)
SLAB,2005-01-24,2004-12-25,Q1 2005,2005,Q1,1.4014430273958225,2004-12-24,2004-12-23,31,1.1872607687068504,0.397889,0.472398,0.9616745539533916,0.8220757995929453,0.5865923790855316,0.5042465041077144,ST/MT Ratio (Expanding EWM)
PXD,2005-02-08,2005-01-09,Q1 2005,2005,Q1,0.9227876292176356,2005-01-10,2005-01-10,29,1.2068284674771497,0.22538,0.271995,0.9894070493825534,0.2123603168111263,0.2301291327357424,0.1956518456599135,ST/MT Ratio (Expanding EWM)
MAS,2005-02-23,2005-01-24,Q1 2005,2005,Q1,1.553824363027274,2005-01-25,2005-01-25,29,1.1185933594354858,0.180828,0.202273,0.9034894875689504,0.4603639975349862,0.2962780147416864,0.1361043112462019,ST/MT Ratio (Expanding EWM)
EMN,2005-01-27,2004-12-28,Q1 2005,2005,Q1,0.9722727938013108,2004-12-29,2004-12-29,29,1.1145390625940597,0.166118,0.185145,1.1552706921791402,0.2383765178462628,0.2451745223830425,0.1698869447025559,ST/MT Ratio (Expanding EWM)
CVH,2005-02-22,2005-01-23,Q1 2005,2005,Q1,1.336145833128495,2005-01-24,2005-01-24,29,0.9487357725120698,0.342383,0.324831,1.0046685368201131,0.3032682896772985,0.2269724472868476,0.155269841186531,ST/MT Ratio (Expanding EWM)
LM,2005-01-24,2004-12-25,Q1 2005,2005,Q1,1.1960767996086168,2004-12-24,2004-12-23,31,1.0748559584356767,0.219034,0.23543,0.9758699042102918,0.3173867136086711,0.2653564668360152,0.2589000158286158,ST/MT Ratio (Expanding EWM)
COO,2005-03-09,2005-02-07,Q1 2005,2005,Q1,0.8557123774107769,2005-02-08,2005-02-08,29,1.0322790909794943,0.232426,0.2399285,1.0866925485956298,0.1808933857604876,0.2113950791594678,0.2764499831420847,ST/MT Ratio (Expanding EWM)
MCHP,2005-01-25,2004-12-26,Q1 2005,2005,Q1,0.9735899567533484,2004-12-27,2004-12-27,29,1.1367194427627032,0.327042,0.371755,0.9786753968063968,0.2142677097585917,0.2200800329464315,0.237624465686162,ST/MT Ratio (Expanding EWM)
SYY,2005-01-31,2005-01-01,Q1 2005,2005,Q1,1.167419261002956,2004-12-31,2004-12-31,31,1.110671848100982,0.178329,0.198065,1.0379962621056804,0.1935031048616566,0.1657528801567089,0.147513480733661,ST/MT Ratio (Expanding EWM)
MSTR,2005-01-27,2004-12-28,Q1 2005,2005,Q1,0.8552434489153995,2004-12-29,2004-12-29,29,1.1774733590413404,0.4823399999999999,0.5679425,1.05092409993796,0.4759722046091028,0.5565341718930675,0.7157958746775646,ST/MT Ratio (Expanding EWM)
CHS,2005-03-02,2005-01-31,Q1 2005,2005,Q1,1.2535478238055555,2005-02-01,2005-02-01,29,1.179979947107877,0.286243,0.337761,0.9109868496429164,1.6296612626209808,1.3000391621865766,0.3713622859673095,ST/MT Ratio (Expanding EWM)
WHR,2005-02-03,2005-01-04,Q1 2005,2005,Q1,1.0843482432441236,2005-01-05,2005-01-05,29,1.0366131755945462,0.2602615,0.2697905,1.1455897630394276,0.236865597014529,0.2184405226736763,0.184449596654483,ST/MT Ratio (Expanding EWM)
TIN,2005-02-07,2005-01-08,Q1 2005,2005,Q1,1.5011246175031026,2005-01-07,2005-01-07,31,1.0993520809292678,0.222713,0.24484,0.9628126148325876,0.678967246214757,0.4523057168592159,0.2140454244270384,ST/MT Ratio (Expanding EWM)
CMI,2005-02-02,2005-01-03,Q1 2005,2005,Q1,1.4277831254377196,2005-01-04,2005-01-04,29,1.1605797690578117,0.236163,0.274086,0.924291702379974,0.4454930287292163,0.3120172950584776,0.1996039390227383,ST/MT Ratio (Expanding EWM)
DO,2005-02-09,2005-01-10,Q1 2005,2005,Q1,0.8733619685451374,2005-01-11,2005-01-11,29,0.9871099192891132,0.38037,0.375467,0.9729178070278648,0.2439427928735383,0.2793146503504186,0.3370547136517339,ST/MT Ratio (Expanding EWM)
RTN,2005-02-03,2005-01-04,Q1 2005,2005,Q1,1.0305441169567653,2005-01-05,2005-01-05,29,1.070406697070032,0.192084,0.205608,1.0048967292359847,0.1587688817296218,0.1540631585947743,0.169594198230882,ST/MT Ratio (Expanding EWM)
PEG,2005-02-03,2005-01-04,Q1 2005,2005,Q1,0.597117530836031,2005-01-05,2005-01-05,29,1.066472535142559,0.133243,0.1421,0.8222389524156274,0.1105669842387493,0.1851678748804162,0.255218883669995,ST/MT Ratio (Expanding EWM)
IRF,2005-01-27,2004-12-28,Q1 2005,2005,Q1,0.9710821741120408,2004-12-29,2004-12-29,29,1.1877398946874376,0.311074,0.369475,0.970344468324698,0.2799912710629449,0.2883291224236192,0.2753918952854179,ST/MT Ratio (Expanding EWM)
HUM,2005-02-07,2005-01-08,Q1 2005,2005,Q1,0.7369102655556128,2005-01-07,2005-01-07,31,1.090331682237131,0.31898,0.347794,0.9958197921447056,0.1926821555623122,0.2614730240147143,0.2980380019403986,ST/MT Ratio (Expanding EWM)
AZO,2005-03-02,2005-01-31,Q1 2005,2005,Q1,0.8798726294474319,2005-02-01,2005-02-01,29,1.2030985816269022,0.170336,0.204931,1.0138866567858906,0.1160750411672014,0.1319225502446844,0.132139380221322,ST/MT Ratio (Expanding EWM)
HRB,2005-02-24,2005-01-25,Q1 2005,2005,Q1,1.6003270651207986,2005-01-26,2005-01-26,29,1.0802156339858366,0.191621,0.206992,0.9998278147077548,0.4940112135272069,0.3086939065733523,0.1686215784300879,ST/MT Ratio (Expanding EWM)
AEP,2005-01-27,2004-12-28,Q1 2005,2005,Q1,1.2214870092855523,2004-12-29,2004-12-29,29,1.10430971413997,0.148989,0.16453,0.955382277312164,0.2023553046160668,0.1656630836658871,0.1423993735818332,ST/MT Ratio (Expanding EWM)
CAM,2005-02-09,2005-01-10,Q1 2005,2005,Q1,0.9591761055486088,2005-01-11,2005-01-11,29,1.0052914523505243,0.284043,0.285546,1.1590374916349746,0.2125652687354109,0.2216123478324477,0.2482527420015166,ST/MT Ratio (Expanding EWM)
HOV,2005-03-02,2005-01-31,Q1 2005,2005,Q1,0.9745160834762556,2005-02-01,2005-02-01,29,1.071089097890812,0.35938,0.384928,0.9918555133289726,0.3966787368188476,0.4070520164262767,0.3849100851427645,ST/MT Ratio (Expanding EWM)
BDX,2005-01-26,2004-12-27,Q1 2005,2005,Q1,1.0031312569820594,2004-12-28,2004-12-28,29,1.0526105127458727,0.192376,0.2024969999999999,1.101086695324807,0.1405053003968365,0.1400667155159231,0.1575181316622368,ST/MT Ratio (Expanding EWM)
A,2005-02-14,2005-01-15,Q1 2005,2005,Q1,0.9975742084963296,2005-01-14,2005-01-14,31,1.2113851212494862,0.29196,0.353676,1.0005448918955042,0.2574031557900098,0.2580290805412867,0.2652492866188524,ST/MT Ratio (Expanding EWM)
PDE,2005-03-03,2005-02-01,Q1 2005,2005,Q1,1.222523915559806,2005-02-02,2005-02-02,29,1.051634918675003,0.267261,0.281061,1.0001721460247368,0.3517025071787042,0.2876855844719047,0.2445643646289081,ST/MT Ratio (Expanding EWM)
WMB,2005-02-23,2005-01-24,Q1 2005,2005,Q1,0.9826128013633444,2005-01-25,2005-01-25,29,1.0677142024650792,0.284859,0.304148,1.0160436009288023,0.2867654241527822,0.2918396989688148,0.269604762745931,ST/MT Ratio (Expanding EWM)
ESRX,2005-03-02,2005-01-31,Q1 2005,2005,Q1,1.501316169834361,2005-02-01,2005-02-01,29,1.0948531001277388,0.254425,0.278558,0.9881657034551332,0.4859243462610491,0.3236655649387036,0.2068265319219686,ST/MT Ratio (Expanding EWM)
AFL,2005-01-31,2005-01-01,Q1 2005,2005,Q1,1.071952914968517,2004-12-31,2004-12-31,31,1.0969834461734784,0.169266,0.185682,1.0054828534599003,0.1718767861996568,0.1603398654918577,0.1737520677138615,ST/MT Ratio (Expanding EWM)
MUR,2005-02-02,2005-01-03,Q1 2005,2005,Q1,1.0428859286901169,2005-01-04,2005-01-04,29,1.0936924193638444,0.2417805,0.2644335,1.1136347817008023,0.2760042325941245,0.2646542876849347,0.2540480932497443,ST/MT Ratio (Expanding EWM)
RBK,2005-01-27,2004-12-28,Q1 2005,2005,Q1,1.420806346034767,2004-12-29,2004-12-29,29,1.080332760830686,0.197379,0.213235,1.0960047577579066,0.3427683313315229,0.2412491556559639,0.1507157852884085,ST/MT Ratio (Expanding EWM)
PETM,2005-03-02,2005-01-31,Q1 2005,2005,Q1,1.021353307995617,2005-02-01,2005-02-01,29,0.97618735913213,0.282623,0.275893,1.084858511569347,0.2420458421790174,0.2369854195254206,0.2466553079465931,ST/MT Ratio (Expanding EWM)
CTXS,2005-01-27,2004-12-28,Q1 2005,2005,Q1,1.2783249808146548,2004-12-29,2004-12-29,29,1.161885259437857,0.30277,0.351784,0.9978314460102562,0.3820809784208214,0.2988918969394837,0.2909717991614564,ST/MT Ratio (Expanding EWM)
XRX,2005-01-25,2004-12-26,Q1 2005,2005,Q1,1.0168484465538687,2004-12-27,2004-12-27,29,1.129026037427152,0.2463185,0.2781,1.0444372458874782,0.1748511791841512,0.1719540210507547,0.1970694654216942,ST/MT Ratio (Expanding EWM)
JBLU,2005-01-27,2004-12-28,Q1 2005,2005,Q1,1.052313351268643,2004-12-29,2004-12-29,29,1.2324406490464108,0.359851,0.443495,1.0072044939920566,0.358850935950881,0.3410114824812013,0.3218404040973849,ST/MT Ratio (Expanding EWM)
BEC,2005-01-28,2004-12-29,Q1 2005,2005,Q1,1.4836835535075237,2004-12-30,2004-12-30,29,1.1409469530907497,0.18248,0.2082,1.1619174077374192,0.3739007494695482,0.2520084209234663,0.1487434294472216,ST/MT Ratio (Expanding EWM)
APD,2005-01-26,2004-12-27,Q1 2005,2005,Q1,1.0462128436766336,2004-12-28,2004-12-28,29,1.0553611392458804,0.164881,0.174009,1.0006493742944882,0.1306097928611319,0.1248405557727039,0.1267043749628069,ST/MT Ratio (Expanding EWM)
MEE,2005-01-27,2004-12-28,Q1 2005,2005,Q1,0.8685979847512193,2004-12-29,2004-12-29,29,1.156632870611645,0.42214,0.488261,0.999261454555784,0.3309483774567465,0.3810144431218494,0.4291792420175895,ST/MT Ratio (Expanding EWM)
CMVT,2005-03-14,2005-02-12,Q1 2005,2005,Q1,1.416681626148322,2005-02-11,2005-02-11,31,1.1457205782018334,0.282877,0.324098,0.9794876056523352,0.4819430503400755,0.3401915020599114,0.2545458071976477,ST/MT Ratio (Expanding EWM)
CAG,2005-03-24,2005-02-22,Q1 2005,2005,Q1,1.085481809518389,2005-02-23,2005-02-23,29,1.0419329229407708,0.153674,0.160118,0.9477098789414936,0.1953569435234188,0.1799725631607734,0.1510411621555246,ST/MT Ratio (Expanding EWM)
OMX,2005-03-14,2005-02-12,Q1 2005,2005,Q1,0.8182285225822074,2005-02-11,2005-02-11,31,0.9408888033396292,0.332492,0.312838,1.0004272604182338,0.2017689788795988,0.2465924534662346,0.2213671632001748,ST/MT Ratio (Expanding EWM)
LVS,2005-03-08,2005-02-06,Q1 2005,2005,Q1,1.023106994031617,2005-02-07,2005-02-07,29,1.161312313348755,0.350587,0.407141,0.9152393259453604,0.4234926485249168,0.4139280163222396,0.4203566394236281,ST/MT Ratio (Expanding EWM)
PIXR,2005-02-10,2005-01-11,Q1 2005,2005,Q1,1.0433819843367351,2005-01-12,2005-01-12,29,1.2200909622298557,0.249774,0.304747,0.9616049463516422,0.2735996256359629,0.2622238353194173,0.3052051565642408,ST/MT Ratio (Expanding EWM)
TIF,2005-02-28,2005-01-29,Q1 2005,2005,Q1,0.9484826197496454,2005-01-28,2005-01-28,31,1.0565599485178778,0.298356,0.315231,0.922531770817229,0.1741044152920565,0.183560996972208,0.2099108738356297,ST/MT Ratio (Expanding EWM)
WWY,2005-01-26,2004-12-27,Q1 2005,2005,Q1,1.3368910477915827,2004-12-28,2004-12-28,29,1.116880359091142,0.136567,0.152529,1.0138604305864884,0.2299914735016381,0.1720345677245444,0.1063338732880518,ST/MT Ratio (Expanding EWM)
CLX,2005-02-07,2005-01-08,Q1 2005,2005,Q1,1.04426982785245,2005-01-07,2005-01-07,31,1.251409282700422,0.148125,0.185365,0.999271417295744,0.1636571895521669,0.1567192551073982,0.1547771174158604,ST/MT Ratio (Expanding EWM)
YUM,2005-02-01,2005-01-02,Q1 2005,2005,Q1,1.216923798289592,2005-01-03,2005-01-03,29,1.089338122010234,0.197967,0.215653,0.9965066117657718,0.1748944032106158,0.1437184509469146,0.1292825175713802,ST/MT Ratio (Expanding EWM)
NBL,2005-02-22,2005-01-23,Q1 2005,2005,Q1,0.928463543502199,2005-01-24,2005-01-24,29,1.05492927224132,0.235339,0.248266,0.988624095241696,0.2076347585304933,0.2236326455503975,0.2459522308989183,ST/MT Ratio (Expanding EWM)
K,2005-01-31,2005-01-01,Q1 2005,2005,Q1,1.1759214991467095,2004-12-31,2004-12-31,31,1.104032748348397,0.123365,0.136199,1.0295430836636763,0.1557275646653836,0.1324302385647214,0.1275092348998938,ST/MT Ratio (Expanding EWM)
HYSL,2005-01-25,2004-12-26,Q1 2005,2005,Q1,1.4998795209409672,2004-12-27,2004-12-27,29,1.0705716441658493,0.353839,0.37881,0.9827878323278784,0.5437067718840357,0.3625002970524825,0.2739908860163374,ST/MT Ratio (Expanding EWM)
CSX,2005-01-25,2004-12-26,Q1 2005,2005,Q1,1.4339072044902277,2004-12-27,2004-12-27,29,1.0513058342479191,0.205922,0.216487,0.988114146421048,0.2828691951541088,0.1972716186014788,0.145105642385196,ST/MT Ratio (Expanding EWM)
EAT,2005-01-25,2004-12-26,Q1 2005,2005,Q1,1.2613400840600262,2004-12-27,2004-12-27,29,1.3165330107671402,0.133926,0.176318,1.045978178523731,0.2439631194088113,0.1934158142533122,0.1652351626993234,ST/MT Ratio (Expanding EWM)
MLNM,2005-01-27,2004-12-28,Q1 2005,2005,Q1,1.0394901793514242,2004-12-29,2004-12-29,29,1.1866963794093528,0.423163,0.502166,1.0023141458977796,0.3583686692330502,0.3447542616099072,0.3021239440698174,ST/MT Ratio (Expanding EWM)
SWY,2005-02-24,2005-01-25,Q1 2005,2005,Q1,1.1848581082681973,2005-01-26,2005-01-26,29,0.9142007921864472,0.317602,0.290352,1.0014946646149188,0.2346790337248045,0.1980650949570782,0.1921478186481996,ST/MT Ratio (Expanding EWM)
TXT,2005-01-27,2004-12-28,Q1 2005,2005,Q1,1.0715511225508532,2004-12-29,2004-12-29,29,1.5177285268928942,0.111628,0.169421,0.8587363740566655,0.1374501860092709,0.1282721683703409,0.1194292205245428,ST/MT Ratio (Expanding EWM)
BCR,2005-01-26,2004-12-27,Q1 2005,2005,Q1,0.9355978350108396,2004-12-28,2004-12-28,29,1.0075401717936436,0.196282,0.197762,1.000351658656664,0.2071292311392078,0.2213870355277255,0.2599947160066208,ST/MT Ratio (Expanding EWM)
ASH,2005-01-25,2004-12-26,Q1 2005,2005,Q1,1.0711916487481252,2004-12-27,2004-12-27,29,0.9813262720526362,0.210349,0.206421,1.0027219250827066,0.2179064809398221,0.2034243649999363,0.2217132302667104,ST/MT Ratio (Expanding EWM)
KR,2005-03-08,2005-02-06,Q1 2005,2005,Q1,1.202753561495788,2005-02-07,2005-02-07,29,1.3417154727215028,0.173305,0.232526,0.9849897127527764,0.2631014855215413,0.2187492882534795,0.1601831535941893,ST/MT Ratio (Expanding EWM)
WBSN,2005-01-26,2004-12-27,Q1 2005,2005,Q1,1.240257222691878,2004-12-28,2004-12-28,29,1.0732252234160058,0.39836,0.42753,0.9762959767861344,0.5928412211821817,0.4779986041084831,0.3125249937012997,ST/MT Ratio (Expanding EWM)
TJX,2005-02-23,2005-01-24,Q1 2005,2005,Q1,1.2761779693576418,2005-01-25,2005-01-25,29,1.0399098921768035,0.228615,0.237739,1.0017176182943874,0.1799159186954867,0.1409802731401535,0.1282810722240118,ST/MT Ratio (Expanding EWM)
ED,2005-01-27,2004-12-28,Q1 2005,2005,Q1,0.9278821133816344,2004-12-29,2004-12-29,29,0.9195621671368868,0.132562,0.121899,1.0035125437175432,0.1033896135974949,0.1114253762481691,0.1259413180324219,ST/MT Ratio (Expanding EWM)
TTWO,2005-03-03,2005-02-01,Q1 2005,2005,Q1,1.023487126720202,2005-02-02,2005-02-02,29,1.162256978067301,0.306711,0.356477,0.934228641746674,0.3166177533947495,0.3093519646010219,0.3278491078830309,ST/MT Ratio (Expanding EWM)
VAR,2005-01-26,2004-12-27,Q1 2005,2005,Q1,1.3685985544816055,2004-12-28,2004-12-28,29,1.1056411711177343,0.271433,0.3001074999999999,1.117063557595975,0.4688979402825585,0.3426117459697059,0.3204403209640833,ST/MT Ratio (Expanding EWM)
HSY,2005-01-26,2004-12-27,Q1 2005,2005,Q1,1.0023597758360576,2004-12-28,2004-12-28,29,1.0537294638233772,0.169944,0.179075,1.0995910761426575,0.1511240869821777,0.1507683075731233,0.1335386998004645,ST/MT Ratio (Expanding EWM)
STLD,2005-02-02,2005-01-03,Q1 2005,2005,Q1,1.0220250602772123,2005-01-04,2005-01-04,29,1.0924128380943872,0.44773,0.489106,0.9777899104607994,0.4340344285742128,0.4246808081755706,0.4448787745124983,ST/MT Ratio (Expanding EWM)
UNM,2005-02-02,2005-01-03,Q1 2005,2005,Q1,0.52052008158086,2005-01-04,2005-01-04,29,1.2910855548611997,0.337643,0.435926,0.956636671691014,0.1517079789955117,0.2914546131145656,0.4117625772139998,ST/MT Ratio (Expanding EWM)
AKS,2005-01-25,2004-12-26,Q1 2005,2005,Q1,0.7099935444915862,2004-12-27,2004-12-27,29,1.1437147496967,0.525882,0.601459,1.0245119812974868,0.4429439032682153,0.6238703248849954,0.6738341119261959,ST/MT Ratio (Expanding EWM)
BRL,2005-02-02,2005-01-03,Q1 2005,2005,Q1,0.9300692851132684,2005-01-04,2005-01-04,29,1.012125762125762,0.307692,0.311423,1.0023324298967995,0.2047561445246084,0.2201514960250216,0.2258433000872637,ST/MT Ratio (Expanding EWM)
TROW,2005-01-28,2004-12-29,Q1 2005,2005,Q1,0.9457178286594626,2004-12-30,2004-12-30,29,1.0800315520780766,0.2041069999999999,0.2204419999999999,1.0753242662412552,0.110016148236289,0.1163308387579357,0.1348228117316909,ST/MT Ratio (Expanding EWM)
EL,2005-01-27,2004-12-28,Q1 2005,2005,Q1,1.5041698110994384,2004-12-29,2004-12-29,29,1.1904767193269843,0.180085,0.214387,1.055814498871398,0.3140429415583282,0.2087815745542624,0.1621765389046982,ST/MT Ratio (Expanding EWM)
PPL,2005-02-02,2005-01-03,Q1 2005,2005,Q1,1.0182753804499705,2005-01-04,2005-01-04,29,0.9545358555191378,0.1728394999999999,0.1649815,1.0490252430904825,0.1588740024773683,0.1560226295632943,0.1482710396919979,ST/MT Ratio (Expanding EWM)
JBHT,2005-02-02,2005-01-03,Q1 2005,2005,Q1,0.969811200591848,2005-01-04,2005-01-04,29,1.137177184835701,0.282321,0.321049,0.951059292771746,0.2261974908495286,0.2332386867789182,0.2439926453953619,ST/MT Ratio (Expanding EWM)
DOV,2005-01-25,2004-12-26,Q1 2005,2005,Q1,1.4324838806452382,2004-12-27,2004-12-27,29,0.9770068757969488,0.243899,0.238291,0.93105435944419,0.2894447480878802,0.2020579442454212,0.1247178764244053,ST/MT Ratio (Expanding EWM)
CNX,2005-01-27,2004-12-28,Q1 2005,2005,Q1,1.1588716793101177,2004-12-29,2004-12-29,29,1.12676134640655,0.39572,0.445882,1.0357589685335735,0.3927294871926752,0.3388895373010316,0.3338993524694026,ST/MT Ratio (Expanding EWM)
OCR,2005-02-24,2005-01-25,Q1 2005,2005,Q1,1.2331041195644823,2005-01-26,2005-01-26,29,0.9710406644343388,0.410334,0.398451,0.9221693342862152,0.4118870979626562,0.3340245899982313,0.3299380424154416,ST/MT Ratio (Expanding EWM)
JOE,2005-02-02,2005-01-03,Q1 2005,2005,Q1,1.066621954268729,2005-01-04,2005-01-04,29,1.059470160268779,0.2293335,0.242972,1.1168750513731471,0.2445224713941375,0.2292494265803678,0.1842327033610553,ST/MT Ratio (Expanding EWM)
ITT,2005-01-28,2004-12-29,Q1 2005,2005,Q1,0.7795138030879386,2004-12-30,2004-12-30,29,1.1430565198790914,0.142587,0.162985,0.980538726558793,0.0914457600418658,0.1173112774650247,0.1432689162758534,ST/MT Ratio (Expanding EWM)
WSM,2005-03-22,2005-02-20,Q1 2005,2005,Q1,1.3137629567370284,2005-02-21,2005-02-22,29,0.9313325579815956,0.2355919999999999,0.2194145,1.1586639787409512,0.2856970037673983,0.2174646516727639,0.1505888696781809,ST/MT Ratio (Expanding EWM)
PENN,2005-02-03,2005-01-04,Q1 2005,2005,Q1,0.7690795824258015,2005-01-05,2005-01-05,29,1.1840004625629197,0.311309,0.36859,0.9673749564957989,0.30105240003253,0.3914450557677815,0.4877722397052627,ST/MT Ratio (Expanding EWM)
MATK,2005-03-09,2005-02-07,Q1 2005,2005,Q1,1.2336509959112447,2005-02-08,2005-02-08,29,1.0231303279209545,0.424767,0.434592,1.0095112473708605,0.7060010031213283,0.5722858453981434,0.5613959812090376,ST/MT Ratio (Expanding EWM)
PDCO,2005-02-24,2005-01-25,Q1 2005,2005,Q1,1.227999548224561,2005-01-26,2005-01-26,29,0.9475571624357464,0.272163,0.25789,0.9860728169937718,0.2047136457471068,0.1667049845768114,0.1408216034394445,ST/MT Ratio (Expanding EWM)
MSFT,2005-04-28,2005-03-29,Q2 2005,2005,Q2,1.3363367307716438,2005-03-30,2005-03-30,29,1.0872374194753058,0.160665,0.174681,1.0101634528237022,0.1614437238983333,0.120810661101196,0.0880003746590799,ST/MT Ratio (Expanding EWM)
XOM,2005-04-28,2005-03-29,Q2 2005,2005,Q2,1.1225974607745748,2005-03-30,2005-03-30,29,0.9797624499025404,0.246769,0.241775,0.9977438775386432,0.2452231524084311,0.2184426394829282,0.2013431644322443,ST/MT Ratio (Expanding EWM)
AIG,2005-06-28,2005-05-29,Q2 2005,2005,Q2,1.2241896603026836,2005-05-30,2005-05-31,29,0.9953429545813852,0.221385,0.220354,0.9825751960623316,0.3134166108538412,0.256019652033614,0.2674789987911269,ST/MT Ratio (Expanding EWM)
VLO,2005-04-21,2005-03-22,Q2 2005,2005,Q2,0.9597687558573966,2005-03-23,2005-03-23,29,1.145083890458,0.3535264999999999,0.4048175,1.0400469288769976,0.424556382039938,0.4423527849275175,0.4023989074389085,ST/MT Ratio (Expanding EWM)
CVX,2005-04-29,2005-03-30,Q2 2005,2005,Q2,1.0091895629258796,2005-03-31,2005-03-31,29,1.051329982838931,0.228424,0.240149,0.9996630211683974,0.2249235850731775,0.2228754570361101,0.164917093441781,ST/MT Ratio (Expanding EWM)
ORCL,2005-06-29,2005-05-30,Q2 2005,2005,Q2,1.339685420198872,2005-05-31,2005-05-31,29,1.014543407086105,0.239765,0.243252,0.9748962141018708,0.326611452613846,0.2437971240781,0.2001135543014661,ST/MT Ratio (Expanding EWM)
AMGN,2005-04-21,2005-03-22,Q2 2005,2005,Q2,1.1874298431772474,2005-03-23,2005-03-23,29,1.1300579937701016,0.197435,0.223113,1.0010038684425335,0.1943767725096832,0.1636953741953987,0.1435062482175065,ST/MT Ratio (Expanding EWM)
COP,2005-04-27,2005-03-28,Q2 2005,2005,Q2,1.0607147266935248,2005-03-29,2005-03-29,29,1.0975824683375064,0.2468219999999999,0.2709074999999999,1.0224775891279472,0.2561903893722293,0.2415261925992389,0.2031370766726054,ST/MT Ratio (Expanding EWM)
PG,2005-04-28,2005-03-29,Q2 2005,2005,Q2,1.0104657167991131,2005-03-30,2005-03-30,29,1.059306418994832,0.13351,0.141428,0.9845144163409776,0.1439213268833214,0.1424306876429474,0.1336544158317436,ST/MT Ratio (Expanding EWM)
