ticker,earnings_date,analysis_date_revr,season,year,quarter,revr,analysis_date_ievr,closest_quote_date,days_to_earnings,ievr,avg_pre,avg_post,skew_ratio,vol_st,vol_mt,normative_realized_vol,methodology,permno,company_name,cusip,ret,vol_hl5,vol_hl7,vol_hl10,vol_hl21,vol_hl63,vol_hl126,vol_date_match_type,vol_date_diff_days,SKEW,KURT,IV_RATIO,SMIRK,surface_date,options_date_match_type,options_date_diff_days
APC,2005-01-28,2004-12-29,Q1 2005,2005,Q1,0.5832182942451044,2004-12-30,2004-12-30,29,1.173703406660556,0.209472,0.245858,1.001597031625051,0.0990500763215591,0.1698336237030523,0.1918953530008779,ST/MT Ratio (Expanding EWM),70332.0,ANADARKO PETROLEUM CORP,03251110,-0.04166,0.04166,0.04166,0.04166,0.04166,0.04166,0.04166,closest,4.0,-0.1650209103751301,0.3372516529319906,0.9645898106473012,0.2514304336693125,2004-12-30 00:00:00,exact,0.0
SGP,2005-01-25,2004-12-26,Q1 2005,2005,Q1,1.180305445831254,2004-12-27,2004-12-27,29,1.17948687121285,0.249528,0.294315,1.011377223665598,0.2953327934244207,0.250217258987928,0.22263058519541,ST/MT Ratio (Expanding EWM),25013.0,SCHERING PLOUGH CORP,80660510,,,,,,,,no_match,,0.0568261756062374,-0.1442614989626744,1.197990280796017,-0.1078708114483242,2004-12-27 00:00:00,exact,0.0
ITW,2005-01-27,2004-12-28,Q1 2005,2005,Q1,1.11431011858431,2004-12-29,2004-12-29,29,1.0747246231524383,0.163594,0.1758185,1.098313651787375,0.1181427065860167,0.1060231838656483,0.090266958226922,ST/MT Ratio (Expanding EWM),56573.0,ILLINOIS TOOL WORKS INC,45230810,-0.005611,0.005611,0.005611,0.005611,0.005611,0.005611,0.005611,closest,5.0,-0.1029248042555917,0.0164525958438437,0.9889805251218688,0.0567973037098325,2004-12-29 00:00:00,exact,0.0
ADI,2005-02-10,2005-01-11,Q1 2005,2005,Q1,1.1721193265334164,2005-01-12,2005-01-12,29,1.0232331645013306,0.368611,0.377175,1.0365567994240898,0.2965009231558823,0.2529613806751178,0.2240807057993651,ST/MT Ratio (Expanding EWM),60871.0,ANALOG DEVICES INC,03265410,0.013683,0.0115281267181211,0.0117851237975852,0.011998849888014,0.0122812942188904,0.012462167279044,0.0125083745431651,exact,0.0,-0.1310999091200335,-0.0052880371888667,1.029705809881201,0.0486004504771807,2005-01-12 00:00:00,exact,0.0
OXY,2005-01-24,2004-12-25,Q1 2005,2005,Q1,0.823242341666381,2004-12-24,2004-12-23,31,1.094286494247063,0.197812,0.216463,0.9146741266501744,0.1683497033258633,0.2044959239889134,0.2481107810960894,ST/MT Ratio (Expanding EWM),34833.0,OCCIDENTAL PETROLEUM CORP,67459910,,,,,,,,no_match,,-0.0648128229765712,0.1367580203358715,1.065375438310572,0.0587954001002376,2004-12-23 00:00:00,exact,0.0
SYK,2005-01-26,2004-12-27,Q1 2005,2005,Q1,1.1148610337446905,2004-12-28,2004-12-28,29,1.0851138156676194,0.2132615,0.231413,1.1484142037167022,0.2333934424204119,0.2093475647242509,0.1954650808369454,ST/MT Ratio (Expanding EWM),73139.0,STRYKER CORP,86366710,,,,,,,,no_match,,-0.2252300399145806,0.0539841906955425,1.015887835606107,0.1769658899332579,2004-12-28 00:00:00,exact,0.0
SEPR,2005-01-27,2004-12-28,Q1 2005,2005,Q1,0.7316056293241732,2004-12-29,2004-12-29,29,1.0654976124619078,0.355387,0.378664,1.001880356337393,0.2278486258462516,0.3114364033211838,0.4050960621107602,ST/MT Ratio (Expanding EWM),76845.0,SEPRACOR INC,81731510,0.00219,0.00219,0.00219,0.00219,0.00219,0.00219,0.00219,closest,5.0,-0.1076921356419338,0.156557452673781,0.5468105761219357,0.1325110822111282,2004-12-29 00:00:00,exact,0.0
COST,2005-03-02,2005-01-31,Q1 2005,2005,Q1,1.162796194045995,2005-02-01,2005-02-01,29,1.1079904096826765,0.1862295,0.2063404999999999,1.0833504258741486,0.185759125058176,0.1597520924211317,0.1459407951696466,ST/MT Ratio (Expanding EWM),87055.0,COSTCO WHOLESALE CORP NEW,22160K10,-0.006558,0.0100720113532693,0.0105160953733653,0.0107967435306957,0.0110655460941263,0.0111868697315089,0.0112124464126806,exact,0.0,-0.1261978062306312,0.0761244087424562,1.016823359903807,0.0933811769945543,2005-02-01 00:00:00,exact,0.0
BAX,2005-01-27,2004-12-28,Q1 2005,2005,Q1,1.015235089166337,2004-12-29,2004-12-29,29,1.0803328026004335,0.211657,0.22866,1.0002646490328495,0.1583432557550833,0.1559670833334841,0.143661034973755,ST/MT Ratio (Expanding EWM),27887.0,BAXTER INTERNATIONAL INC,07181310,0.002316,0.002316,0.002316,0.002316,0.002316,0.002316,0.002316,closest,5.0,-0.1457497794526702,0.1990582221673924,1.014779523616058,0.172013886949804,2004-12-29 00:00:00,exact,0.0
KSS,2005-02-24,2005-01-25,Q1 2005,2005,Q1,1.258925266088092,2005-01-26,2005-01-26,29,1.0132063596107364,0.268507,0.272053,0.9736804888220044,0.2920456915326664,0.2319801654629996,0.2066404938326667,ST/MT Ratio (Expanding EWM),77606.0,KOHLS CORP,50025510,-0.011507,0.0117533323708857,0.0120470716840269,0.0123220951481099,0.0127214133872505,0.0129937771747209,0.013064948474842,exact,0.0,-0.0878520602896933,0.0191794106950654,0.9493549928332536,0.0408822493947873,2005-01-26 00:00:00,exact,0.0
SEBL,2005-01-27,2004-12-28,Q1 2005,2005,Q1,0.8781149414558478,2004-12-29,2004-12-29,29,1.0003828960992176,0.441373,0.441542,1.000984263129367,0.3013960732201735,0.3432307765091456,0.3844878797908067,ST/MT Ratio (Expanding EWM),83693.0,SIEBEL SYSTEMS INC,82617010,-0.004766,0.004766,0.004766,0.004766,0.004766,0.004766,0.004766,closest,5.0,-0.0902476766177706,0.7985874198014609,0.992091823279688,0.4423357565297537,2004-12-29 00:00:00,exact,0.0
ALL,2005-02-02,2005-01-03,Q1 2005,2005,Q1,1.0857258608528433,2005-01-04,2005-01-04,29,1.114971756895782,0.154551,0.17232,0.9704380914108464,0.1260588674612436,0.1161056137708866,0.1153275396675477,ST/MT Ratio (Expanding EWM),79323.0,ALLSTATE CORP,02000210,-0.003319,0.0070271550349003,0.0070847927340643,0.0071277910145833,0.0071800524027394,0.0072115589534484,0.0072194149978929,exact,0.0,-0.0497374058461749,-0.0616693156427799,1.060810336138304,-0.0144225828185129,2005-01-04 00:00:00,exact,0.0
WM,2005-02-10,2005-01-11,Q1 2005,2005,Q1,0.8856543478427052,2005-01-12,2005-01-12,29,0.8512395860904198,0.1983525,0.1688454999999999,1.2114795207578712,0.1155612651240948,0.1304812260060387,0.1492368264018728,ST/MT Ratio (Expanding EWM),81593.0,WASHINGTON MUTUAL INC,62482R10,-0.004126,0.0065731032829056,0.0068447167641089,0.0070450654773895,0.0072834912325004,0.0074234588345823,0.0074578280062903,exact,0.0,-0.1297454635536013,0.1443230702535834,1.145333515209385,0.137896182157977,2005-01-12 00:00:00,exact,0.0
AVP,2005-02-01,2005-01-02,Q1 2005,2005,Q1,0.821662795033561,2005-01-03,2005-01-03,29,1.0922151084702163,0.210703,0.230133,1.0810507025045817,0.2075352646275002,0.2525796055047416,0.2732054745642457,ST/MT Ratio (Expanding EWM),40416.0,AVON PRODUCTS INC,05430310,-0.013178,0.013178,0.013178,0.013178,0.013178,0.013178,0.013178,exact,0.0,-0.1327397404975265,0.12526628052323,1.015400566683649,0.1069042892897213,2005-01-03 00:00:00,exact,0.0
KMB,2005-01-24,2004-12-25,Q1 2005,2005,Q1,0.8793661477272942,2004-12-24,2004-12-23,31,1.1395227399533612,0.139798,0.159303,0.952906132631708,0.1419955086317269,0.1614748407119283,0.1847437584001796,ST/MT Ratio (Expanding EWM),17750.0,KIMBERLY CLARK CORP,49436810,,,,,,,,no_match,,-0.0202429572683497,-0.0290100309528535,0.8060863927612172,-0.0274138470538617,2004-12-23 00:00:00,exact,0.0
EOG,2005-02-02,2005-01-03,Q1 2005,2005,Q1,0.7455599192256118,2005-01-04,2005-01-04,29,1.0052193199214088,0.331844,0.333576,1.003501811386028,0.1893601366248424,0.2539837935782874,0.3339136221702158,ST/MT Ratio (Expanding EWM),75825.0,EOG RESOURCES INC,26875P10,-0.015778,0.0474087747250843,0.0478535815362401,0.0481850766974973,0.0485876096832198,0.0488300872559513,0.0488905255983013,exact,0.0,-0.1351846393532358,0.015757054432367,1.179783513915822,0.0769413791441788,2005-01-04 00:00:00,exact,0.0
BZH,2005-01-27,2004-12-28,Q1 2005,2005,Q1,1.0509305981337906,2004-12-29,2004-12-29,29,1.1718998682838482,0.291536,0.341651,1.0540742358386228,0.3382319531630518,0.3218404276777871,0.3265328762759567,ST/MT Ratio (Expanding EWM),80193.0,BEAZER HOMES USA INC,07556Q88,-0.005882,0.005882,0.005882,0.005882,0.005882,0.005882,0.005882,closest,5.0,-0.1217203074526756,0.0453574412519575,0.9238815421521906,0.0810023891761668,2004-12-29 00:00:00,exact,0.0
PHM,2005-02-02,2005-01-03,Q1 2005,2005,Q1,1.1392281273846578,2005-01-04,2005-01-04,29,1.129672218005814,0.349165,0.394442,1.006955960006114,0.3760533977347988,0.3300949025882199,0.337659493108562,ST/MT Ratio (Expanding EWM),54148.0,PULTE HOMES INC,74586710,-0.037799,0.0283013537954944,0.028065221792197,0.0278864933673519,0.0276662348894072,0.0275318131631037,0.0274981012309887,exact,0.0,-0.1885919247027466,0.0423130583262188,1.068308404172193,0.1173283551346798,2005-01-04 00:00:00,exact,0.0
CAH,2005-02-04,2005-01-05,Q1 2005,2005,Q1,0.996530711808531,2005-01-06,2005-01-06,29,1.0473824990447078,0.285253,0.298769,1.000484015221928,0.300604375014837,0.30165088888158,0.3542558344370206,ST/MT Ratio (Expanding EWM),21371.0,CARDINAL HEALTH INC,14149Y10,0.016598,0.0180574422553882,0.0181729835865316,0.0182584080995436,0.0183609862389582,0.0184220034091294,0.018437107599859,exact,0.0,-0.1097773027737481,-0.0009112929974505,1.024186035339714,0.0534130389669508,2005-01-06 00:00:00,exact,0.0
IP,2005-02-03,2005-01-04,Q1 2005,2005,Q1,1.1822791717098025,2005-01-05,2005-01-05,29,1.0758407099835736,0.1753279999999999,0.188625,1.0313786187147114,0.1905320625380401,0.1611565754495144,0.1363256158925122,ST/MT Ratio (Expanding EWM),21573.0,INTERNATIONAL PAPER CO,46014610,0.01439,0.0164390649917881,0.0163713678669132,0.0163169167581848,0.0162460864589152,0.0162008741724807,0.0161893024660411,exact,0.0,-0.0875013029190873,0.0705825556963621,0.984379683057424,0.0821229726458484,2005-01-05 00:00:00,exact,0.0
EXC,2005-01-25,2004-12-26,Q1 2005,2005,Q1,0.964202437648042,2004-12-27,2004-12-27,29,1.1247300791767747,0.150044,0.168759,1.002820440844261,0.1615460145279368,0.1675436694829278,0.1934084955879808,ST/MT Ratio (Expanding EWM),21776.0,EXELON CORP,30161N10,,,,,,,,no_match,,-0.9899755014695856,0.9452779164179298,0.946699896234806,0.9571117081337848,2004-12-27 00:00:00,exact,0.0
LXK,2005-01-24,2004-12-25,Q1 2005,2005,Q1,1.0846784022858966,2004-12-24,2004-12-23,31,1.1761311628769704,0.247997,0.291677,0.9907317521382886,0.1732006300027951,0.1596792465285424,0.1705577356560784,ST/MT Ratio (Expanding EWM),82643.0,LEXMARK INTERNATIONAL INC NEW,52977110,,,,,,,,no_match,,-0.1521806099546715,0.034422471424628,1.00649512764758,0.0885328702080878,2004-12-23 00:00:00,exact,0.0
ROK,2005-01-26,2004-12-27,Q1 2005,2005,Q1,1.0515132206308884,2004-12-28,2004-12-28,29,1.0994847858136374,0.191959,0.211056,0.9536013591721766,0.3834862801918709,0.3646994375988789,0.2008840785208037,ST/MT Ratio (Expanding EWM),84381.0,ROCKWELL AUTOMATION INC,77390310,,,,,,,,no_match,,-0.3519658714430511,0.4875219984972945,0.8983786428438759,0.3878999699298527,2004-12-28 00:00:00,exact,0.0
EMR,2005-02-01,2005-01-02,Q1 2005,2005,Q1,1.1903181297893786,2005-01-03,2005-01-03,29,1.1144890903650126,0.157063,0.175045,0.9727371256928748,0.1473363069852222,0.1237789321173262,0.104255284994026,ST/MT Ratio (Expanding EWM),22103.0,EMERSON ELECTRIC CO,29101110,-0.019972,0.019972,0.019972,0.019972,0.019972,0.019972,0.019972,exact,0.0,-0.2248903401610836,0.1262740949829543,1.065228374327523,0.1748662763640959,2005-01-03 00:00:00,exact,0.0
OMC,2005-02-22,2005-01-23,Q1 2005,2005,Q1,1.1892663510120356,2005-01-24,2005-01-24,29,0.954648069661004,0.2186015,0.2086875,1.1819709709659936,0.1798894554866427,0.1512608637531545,0.1423082447628578,ST/MT Ratio (Expanding EWM),30681.0,OMNICOM GROUP INC,68191910,-0.000476,0.0081289860956463,0.0079251382328104,0.0077429246177099,0.0074895563175845,0.0073220912444916,0.007278853710252,exact,0.0,-0.2161816724872625,0.1596199596094752,1.126363707935937,0.1831485984515089,2005-01-24 00:00:00,exact,0.0
NOC,2005-02-02,2005-01-03,Q1 2005,2005,Q1,0.9514404425423733,2005-01-04,2005-01-04,29,1.0542282754125356,0.1943266666666666,0.2048646666666666,1.2238478996660416,0.1393698321590838,0.146482980885981,0.1760726014359607,ST/MT Ratio (Expanding EWM),24766.0,NORTHROP GRUMMAN CORP,66680710,-0.021435,0.0180283089728761,0.0179490856113424,0.0178893319282215,0.0178159461203531,0.0177712977813965,0.0177601168893449,exact,0.0,-0.1372694869055582,0.0539003764090378,1.379677523779349,0.0990304778502247,2005-01-04 00:00:00,exact,0.0
UNP,2005-01-24,2004-12-25,Q1 2005,2005,Q1,0.9746021165916852,2004-12-24,2004-12-23,31,1.002479868397543,0.1623069999999999,0.1627095,0.9601442055109696,0.1608726125752496,0.1650649119641181,0.1862798702899948,ST/MT Ratio (Expanding EWM),48725.0,UNION PACIFIC CORP,90781810,,,,,,,,no_match,,0.0371133008251832,-0.0064811717663958,1.142290772062045,-0.03607564697273,2004-12-23 00:00:00,exact,0.0
D,2005-01-27,2004-12-28,Q1 2005,2005,Q1,0.9594710065834936,2004-12-29,2004-12-29,29,0.7833038153685626,0.145674,0.114107,1.3896743174403297,0.1067935083914847,0.1113045706005829,0.1305388477305043,ST/MT Ratio (Expanding EWM),64936.0,DOMINION RESOURCES INC VA NEW,25746U10,-0.003838,0.003838,0.003838,0.003838,0.003838,0.003838,0.003838,closest,5.0,-0.4237605366340152,0.3892327099015897,0.9180993394096496,0.4659167497270873,2004-12-29 00:00:00,exact,0.0
HAR,2005-01-26,2004-12-27,Q1 2005,2005,Q1,1.175671051968206,2004-12-28,2004-12-28,29,1.3091675606093116,0.2330499999999999,0.3051015,1.021667364314658,0.343266897231936,0.2919752907560907,0.2556086955327574,ST/MT Ratio (Expanding EWM),75224.0,HARMAN INTL INDS INC NEW,41308610,,,,,,,,no_match,,-0.1352247164848783,-0.0323149533599654,0.9995850991916516,0.0458285838572862,2004-12-28 00:00:00,exact,0.0
PCAR,2005-02-01,2005-01-02,Q1 2005,2005,Q1,0.8499046582535927,2005-01-03,2005-01-03,29,1.088748782695832,0.2479865,0.269995,1.0770807536561693,0.1366466584636254,0.1607788087012144,0.1583991220269356,ST/MT Ratio (Expanding EWM),60506.0,PACCAR INC,69371810,-0.020502,0.020502,0.020502,0.020502,0.020502,0.020502,0.020502,exact,0.0,-0.132564251070687,0.0886729784995809,0.9666796796892108,0.107563976126581,2005-01-03 00:00:00,exact,0.0
CVS,2005-02-02,2005-01-03,Q1 2005,2005,Q1,1.2123405665200273,2005-01-04,2005-01-04,29,1.1299413181200708,0.1991244999999999,0.224999,1.099006977001735,0.2104725480568043,0.1736084346834626,0.1314925544452131,ST/MT Ratio (Expanding EWM),17005.0,C V S CORP,12665010,-0.011333,0.0083537455043332,0.0082789845697414,0.0082223672551288,0.0081525567965845,0.0081099314471931,0.0080992388438893,exact,0.0,-0.1673323671839101,0.0486939309320985,1.093913124173505,0.1076868713043888,2005-01-04 00:00:00,exact,0.0
HIG,2005-01-26,2004-12-27,Q1 2005,2005,Q1,1.0073171069698306,2004-12-28,2004-12-28,29,1.1393338267949666,0.168875,0.192405,1.002398038831609,0.1623644865248041,0.1611850780666499,0.195817311255841,ST/MT Ratio (Expanding EWM),82775.0,HARTFORD FINANCIAL SVCS GRP INC,41651510,,,,,,,,no_match,,-0.2645861794577082,0.2159128180410298,0.9429455838295172,0.2421661210802041,2004-12-28 00:00:00,exact,0.0
OSIP,2005-02-07,2005-01-08,Q1 2005,2005,Q1,0.4020115462972249,2005-01-07,2005-01-07,31,1.2491977735662854,0.318177,0.397466,1.0003332589264662,0.3229210643663793,0.8032631583363267,1.1787801683658503,ST/MT Ratio (Expanding EWM),10143.0,O S I PHARMACEUTICALS INC,67104010,-0.005128,0.0182802221974286,0.0187798840749034,0.0191551273731606,0.0196132547623126,0.0198901580025518,0.0199592547379795,exact,0.0,-0.0985670487786192,0.014097155323673,0.5079407509103762,0.0503048361677311,2005-01-07 00:00:00,exact,0.0
MFE,2005-03-31,2005-03-01,Q1 2005,2005,Q1,0.8621688406024756,2005-03-02,2005-03-02,29,0.940475586878264,0.39446,0.37098,1.0009160134889965,0.2921249522129621,0.3388256898832344,0.4378544204231583,ST/MT Ratio (Expanding EWM),77976.0,MCAFEE INC,57906410,0.013983,0.0247647119519958,0.0256832812714887,0.0263197706847258,0.0269007754310192,0.0271165790863862,0.0271562330980259,exact,0.0,0.0201286827683588,0.0423586377199856,0.7236212220200039,0.009174754807963,2005-03-02 00:00:00,exact,0.0
PRU,2005-02-08,2005-01-09,Q1 2005,2005,Q1,1.037635453366022,2005-01-10,2005-01-10,29,1.3648146312450435,0.161408,0.220292,0.879780229363799,0.1641192443009766,0.1581665735963285,0.1821879887088982,ST/MT Ratio (Expanding EWM),89258.0,PRUDENTIAL FINANCIAL INC,74432010,0.010072,0.0115875587821574,0.0117163951918516,0.0118204698638135,0.0119561057611758,0.0120426669625246,0.0120648045337686,exact,0.0,-0.1903233056153079,0.1669044026253387,0.913595042101492,0.1922960928329164,2005-01-10 00:00:00,exact,0.0
MRO,2005-01-27,2004-12-28,Q1 2005,2005,Q1,0.8418291197338355,2004-12-29,2004-12-29,29,1.143922922146705,0.197307,0.225704,0.9689295500751348,0.1617163995083662,0.1921012183084101,0.2138111957665145,ST/MT Ratio (Expanding EWM),15069.0,MARATHON OIL CORP,56584910,-0.027386,0.027386,0.027386,0.027386,0.027386,0.027386,0.027386,closest,5.0,-0.0636813819483488,0.2370190690605902,1.05949754965716,0.1329625689138215,2004-12-29 00:00:00,exact,0.0
BDK,2005-01-26,2004-12-27,Q1 2005,2005,Q1,1.412501344315768,2004-12-28,2004-12-28,29,1.1103134664902958,0.2124309999999999,0.235865,1.074476693737874,0.2996037639325516,0.2121086575515319,0.1165941903496911,ST/MT Ratio (Expanding EWM),20220.0,BLACK & DECKER CORP,09179710,,,,,,,,no_match,,-0.0760114271706438,0.0228637696463423,0.9346260522066324,0.0478667319387698,2004-12-28 00:00:00,exact,0.0
MCIP,2005-02-25,2005-01-26,Q1 2005,2005,Q1,1.181961378975107,2005-01-27,2005-01-27,29,1.04962656085891,0.34276,0.35977,0.9933373712901272,0.4052079646547413,0.342826738557314,0.2029143493731446,ST/MT Ratio (Expanding EWM),90284.0,M C I INC,55269110,0.034834,0.0187204949941018,0.0180975366859041,0.0176225960758236,0.0170453085284746,0.0167040581350168,0.0166204013948868,exact,0.0,-0.1259587760336441,0.1701745964650844,1.289013294718683,0.1447516559129953,2005-01-27 00:00:00,exact,0.0
SGTL,2005-01-25,2004-12-26,Q1 2005,2005,Q1,1.3772459154896444,2004-12-27,2004-12-27,29,1.0908112745620833,0.421941,0.460258,0.9551881666877954,0.9565552043244726,0.6945420520520433,0.4889953090728897,ST/MT Ratio (Expanding EWM),89835.0,SIGMATEL INC,82661W10,,,,,,,,no_match,,-0.1381747760832726,0.1682101647243258,0.8627553552372873,0.1287875197739729,2004-12-27 00:00:00,exact,0.0
PHS,2005-02-03,2005-01-04,Q1 2005,2005,Q1,0.837719805275996,2005-01-05,2005-01-05,29,1.19704640078061,0.364843,0.436734,0.9842665407702164,0.2586150675977747,0.3087130875610266,0.3567039512230802,ST/MT Ratio (Expanding EWM),90879.0,PACIFICARE HEALTH SYS INC DEL,69511210,0.034956,0.0255116776275106,0.0253115816776712,0.0251632866098277,0.0249843827787729,0.0248773336166476,0.0248507439884901,exact,0.0,-0.1633322261718832,0.0317166420499916,1.256983215410376,0.1053777880059692,2005-01-05 00:00:00,exact,0.0
CI,2005-02-09,2005-01-10,Q1 2005,2005,Q1,0.921037171445178,2005-01-11,2005-01-11,29,1.1500681016960068,0.2639435,0.3035529999999999,1.0299299867748564,0.204678879981941,0.2222265141164543,0.2537348299309314,ST/MT Ratio (Expanding EWM),64186.0,C I G N A CORP,12552310,0.011996,0.0108220240912185,0.0108411192531986,0.0108703832315547,0.0109242983691401,0.0109668618916978,0.0109786725894744,exact,0.0,-0.1771344431814366,0.0432140510415016,1.175527256462204,0.1044374463212139,2005-01-11 00:00:00,exact,0.0
DHR,2005-01-27,2004-12-28,Q1 2005,2005,Q1,0.9167466593448496,2004-12-29,2004-12-29,29,1.1698860795269257,0.1839879999999999,0.215245,1.191720355266837,0.1145281394037107,0.1249288865536286,0.1419836099267604,ST/MT Ratio (Expanding EWM),49680.0,DANAHER CORP,23585110,-0.020554,0.020554,0.020554,0.020554,0.020554,0.020554,0.020554,closest,5.0,-0.1848140890548551,-0.1202795134395679,1.025852063689532,0.0372604965424319,2004-12-29 00:00:00,exact,0.0
NSC,2005-01-26,2004-12-27,Q1 2005,2005,Q1,1.3632047544321468,2004-12-28,2004-12-28,29,1.1074235807860262,0.22213,0.245992,1.1642826817340803,0.3295484991545632,0.2417454150472348,0.1702800791603497,ST/MT Ratio (Expanding EWM),64311.0,NORFOLK SOUTHERN CORP,65584410,,,,,,,,no_match,,0.1315755921144503,0.0085971193174114,1.238449353604924,-0.0796259248674224,2004-12-28 00:00:00,exact,0.0
ETR,2005-01-31,2005-01-01,Q1 2005,2005,Q1,0.99170676475389,2004-12-31,2004-12-31,31,1.1440188450387552,0.135208,0.1546805,1.0978047363470371,0.1408600390631893,0.1420379935576484,0.1500179831854375,ST/MT Ratio (Expanding EWM),24010.0,ENTERGY CORP NEW,29364G10,-0.016866,0.016866,0.016866,0.016866,0.016866,0.016866,0.016866,closest,3.0,-0.120904099093347,-0.0132550121312732,0.9505688421959828,0.0935822853583875,2004-12-31 00:00:00,exact,0.0
MET,2005-02-09,2005-01-10,Q1 2005,2005,Q1,0.9812501328783456,2005-01-11,2005-01-11,29,1.083335506652966,0.191719,0.207696,0.9926837603297228,0.1685111403273942,0.1717310751674426,0.1867534155179516,ST/MT Ratio (Expanding EWM),87842.0,METLIFE INC,59156R10,-0.019064,0.0133817049688744,0.0130558435918809,0.0128084128885219,0.0125041743391451,0.0123196225233359,0.012273536753647,exact,0.0,-0.0354256209349206,0.4546470274999047,1.04262132553413,0.2298220072324237,2005-01-11 00:00:00,exact,0.0
BEN,2005-01-27,2004-12-28,Q1 2005,2005,Q1,1.007091779681906,2004-12-29,2004-12-29,29,1.137284206190358,0.189359,0.215355,0.976112540143201,0.1756756791420635,0.1744385990297244,0.1748974073763775,ST/MT Ratio (Expanding EWM),37584.0,FRANKLIN RESOURCES INC,35461310,-0.001723,0.001723,0.001723,0.001723,0.001723,0.001723,0.001723,closest,5.0,-0.2827564361739113,0.2433706829284621,0.980457161036528,0.2490297344375515,2004-12-29 00:00:00,exact,0.0
